supermic    local    r2   16384   1      0.32
supermic    local    r2   16384   2      0.27
supermic    local    r2   16384   3      0.32
supermic    local    r2   16384   4      0.29
supermic    local    w0       4   0     54.34
supermic    local    w0       4   1     54.30
supermic    local    w0       4   2     65.25
supermic    local    w0       4   3     62.73
supermic    local    w0       4   4     60.49
supermic    local    w0      16   0     15.52
supermic    local    w0      16   1     14.28
supermic    local    w0      16   2     15.22
supermic    local    w0      16   3     15.50
supermic    local    w0      16   4     16.56
supermic    local    w0      64   0      5.80
supermic    local    w0      64   1      6.35
supermic    local    w0      64   2      5.65
supermic    local    w0      64   3      6.01
supermic    local    w0      64   4      5.97
supermic    local    w0     256   0      3.63
supermic    local    w0     256   1      3.54
supermic    local    w0     256   2      3.66
supermic    local    w0     256   3      3.69
supermic    local    w0     256   4      3.54
supermic    local    w0    1024   0      2.92
supermic    local    w0    1024   1      3.01
supermic    local    w0    1024   2      2.94
supermic    local    w0    1024   3      2.95
supermic    local    w0    1024   4      2.84
supermic    local    w0    4096   0      2.87
supermic    local    w0    4096   1      2.88
supermic    local    w0    4096   2      2.88
supermic    local    w0    4096   3      2.85
supermic    local    w0    4096   4      2.93
supermic    local    w0   16384   0      2.88
supermic    local    w0   16384   1      2.93
supermic    local    w0   16384   2      2.93
supermic    local    w0   16384   3      2.89
supermic    local    w0   16384   4      2.87
supermic    lustre   r0       4   0     23.48
supermic    lustre   r0       4   1     22.41
supermic    lustre   r0       4   2     20.91
supermic    lustre   r0       4   3     20.24
supermic    lustre   r0       4   4     21.87
supermic    lustre   r0      16   0      5.04
supermic    lustre   r0      16   1      4.86
supermic    lustre   r0      16   2      5.18
supermic    lustre   r0      16   3      4.91
supermic    lustre   r0      16   4      5.04
supermic    lustre   r0      64   0      1.66
supermic    lustre   r0      64   1      1.79
supermic    lustre   r0      64   2      1.71
supermic    lustre   r0      64   3      1.38
supermic    lustre   r0      64   4      1.66
supermic    lustre   r0     256   0      0.59
supermic    lustre   r0     256   1      0.54
supermic    lustre   r0     256   2      0.59
supermic    lustre   r0     256   3      0.52
supermic    lustre   r0     256   4      0.58
supermic    lustre   r0    1024   0      0.35
supermic    lustre   r0    1024   1      0.34
supermic    lustre   r0    1024   2      0.35
supermic    lustre   r0    1024   3      0.31
supermic    lustre   r0    1024   4      0.35
supermic    lustre   r0    4096   0      0.27
supermic    lustre   r0    4096   1      0.26
supermic    lustre   r0    4096   2      0.27
supermic    lustre   r0    4096   3      0.29
supermic    lustre   r0    4096   4      0.30
supermic    lustre   r0   16384   0      0.25
supermic    lustre   r0   16384   1      0.27
supermic    lustre   r0   16384   2      0.29
supermic    lustre   r0   16384   3      0.24
supermic    lustre   r0   16384   4      0.21
supermic    lustre   r1       4   0     22.18
supermic    lustre   r1       4   1     21.89
supermic    lustre   r1       4   2     22.40
supermic    lustre   r1       4   3     22.56
supermic    lustre   r1       4   4     24.47
supermic    lustre   r1      16   0      4.92
supermic    lustre   r1      16   1      5.01
supermic    lustre   r1      16   2      4.82
supermic    lustre   r1      16   3      4.82
supermic    lustre   r1      16   4      4.80
supermic    lustre   r1      64   0      1.40
supermic    lustre   r1      64   1      1.44
supermic    lustre   r1      64   2      1.46
supermic    lustre   r1      64   3      1.49
supermic    lustre   r1      64   4      1.50
supermic    lustre   r1     256   0      0.66
supermic    lustre   r1     256   1      0.60
supermic    lustre   r1     256   2      0.61
supermic    lustre   r1     256   3      0.61
supermic    lustre   r1     256   4      0.64
supermic    lustre   r1    1024   0      0.43
supermic    lustre   r1    1024   1      0.41
supermic    lustre   r1    1024   2      0.41
supermic    lustre   r1    1024   3      0.40
supermic    lustre   r1    1024   4      0.40
supermic    lustre   r1    4096   0      0.33
supermic    lustre   r1    4096   1      0.37
supermic    lustre   r1    4096   2      0.35
supermic    lustre   r1    4096   3      0.38
supermic    lustre   r1    4096   4      0.34
supermic    lustre   r1   16384   0      0.35
supermic    lustre   r1   16384   1      0.36
supermic    lustre   r1   16384   2      0.34
supermic    lustre   r1   16384   3      0.37
supermic    lustre   r1   16384   4      0.33
supermic    lustre   r2       4   0     22.88
supermic    lustre   r2       4   1     24.56
supermic    lustre   r2       4   2     24.09
supermic    lustre   r2       4   3     23.07
supermic    lustre   r2       4   4     23.32
supermic    lustre   r2      16   0      4.76
supermic    lustre   r2      16   1      5.05
supermic    lustre   r2      16   2      4.73
supermic    lustre   r2      16   3      4.74
supermic    lustre   r2      16   4      4.93
supermic    lustre   r2      64   0      1.56
supermic    lustre   r2      64   1      1.44
supermic    lustre   r2      64   2      1.39
supermic    lustre   r2      64   3      1.40
supermic    lustre   r2      64   4      1.50
supermic    lustre   r2     256   0      0.57
supermic    lustre   r2     256   1      0.58
supermic    lustre   r2     256   2      0.60
supermic    lustre   r2     256   3      0.57
supermic    lustre   r2     256   4      0.60
supermic    lustre   r2    1024   0      0.36
supermic    lustre   r2    1024   1      0.36
supermic    lustre   r2    1024   2      0.36
supermic    lustre   r2    1024   3      0.45
supermic    lustre   r2    1024   4      0.32
supermic    lustre   r2    4096   0      0.33
supermic    lustre   r2    4096   1      0.30
supermic    lustre   r2    4096   2      0.33
supermic    lustre   r2    4096   3      0.31
supermic    lustre   r2    4096   4      0.33
supermic    lustre   r2   16384   0      0.32
supermic    lustre   r2   16384   1      0.32
supermic    lustre   r2   16384   2      0.32
supermic    lustre   r2   16384   3      0.29
supermic    lustre   r2   16384   4      0.29
supermic    lustre   w0       4   0    268.72
supermic    lustre   w0       4   1    268.66
supermic    lustre   w0       4   2    266.89
supermic    lustre   w0       4   3    271.86
supermic    lustre   w0       4   4    270.09
supermic    lustre   w0      16   0     72.02
supermic    lustre   w0      16   1     69.89
supermic    lustre   w0      16   2     71.66
supermic    lustre   w0      16   3     71.87
supermic    lustre   w0      16   4     70.79
supermic    lustre   w0      64   0     19.45
supermic    lustre   w0      64   1     19.20
supermic    lustre   w0      64   2     20.48
supermic    lustre   w0      64   3     19.70
supermic    lustre   w0      64   4     19.68
supermic    lustre   w0     256   0      5.47
supermic    lustre   w0     256   1      5.82
supermic    lustre   w0     256   2      5.45
supermic    lustre   w0     256   3      6.15
supermic    lustre   w0     256   4      5.89
supermic    lustre   w0    1024   0      2.24
supermic    lustre   w0    1024   1      1.75
supermic    lustre   w0    1024   2      1.77
supermic    lustre   w0    1024   3      1.78
supermic    lustre   w0    1024   4      2.62
supermic    lustre   w0    4096   0      0.87
supermic    lustre   w0    4096   1      0.87
supermic    lustre   w0    4096   2      2.21
supermic    lustre   w0    4096   3      1.83
supermic    lustre   w0    4096   4      0.92
supermic    lustre   w0   16384   0      0.62
supermic    lustre   w0   16384   1      1.73
supermic    lustre   w0   16384   2      1.91
supermic    lustre   w0   16384   3      1.21
supermic    lustre   w0   16384   4      1.22
supermic    nfs      r0       4   0      9.52
supermic    nfs      r0       4   1     10.17
supermic    nfs      r0       4   2     10.80
supermic    nfs      r0       4   3     10.52
supermic    nfs      r0       4   4     10.24
supermic    nfs      r0      16   0      2.88
supermic    nfs      r0      16   1      2.95
supermic    nfs      r0      16   2      2.96
supermic    nfs      r0      16   3      2.99
supermic    nfs      r0      16   4      2.83
supermic    nfs      r0      64   0      0.89
supermic    nfs      r0      64   1      0.95
supermic    nfs      r0      64   2      0.91
supermic    nfs      r0      64   3      0.91
supermic    nfs      r0      64   4      0.86
supermic    nfs      r0     256   0      0.40
supermic    nfs      r0     256   1      0.35
supermic    nfs      r0     256   2      0.40
supermic    nfs      r0     256   3      0.41
supermic    nfs      r0     256   4      0.41
supermic    nfs      r0    1024   0      0.25
supermic    nfs      r0    1024   1      0.26
supermic    nfs      r0    1024   2      0.22
supermic    nfs      r0    1024   3      0.27
supermic    nfs      r0    1024   4      0.22
supermic    nfs      r0    4096   0      0.22
supermic    nfs      r0    4096   1      0.19
supermic    nfs      r0    4096   2      0.22
supermic    nfs      r0    4096   3      0.19
supermic    nfs      r0    4096   4      0.22
supermic    nfs      r0   16384   0      0.24
supermic    nfs      r0   16384   1      0.21
supermic    nfs      r0   16384   2      0.19
supermic    nfs      r0   16384   3      0.21
supermic    nfs      r0   16384   4      0.18
supermic    nfs      r1       4   0      9.86
supermic    nfs      r1       4   1     10.47
supermic    nfs      r1       4   2     10.85
supermic    nfs      r1       4   3     10.28
supermic    nfs      r1       4   4     10.83
supermic    nfs      r1      16   0      2.86
supermic    nfs      r1      16   1      3.01
supermic    nfs      r1      16   2      2.94
supermic    nfs      r1      16   3      2.95
supermic    nfs      r1      16   4      2.99
supermic    nfs      r1      64   0      0.96
supermic    nfs      r1      64   1      1.02
supermic    nfs      r1      64   2      1.02
supermic    nfs      r1      64   3      1.02
supermic    nfs      r1      64   4      1.02
supermic    nfs      r1     256   0      0.54
supermic    nfs      r1     256   1      0.52
supermic    nfs      r1     256   2      0.54
supermic    nfs      r1     256   3      0.54
supermic    nfs      r1     256   4      0.54
supermic    nfs      r1    1024   0      0.41
supermic    nfs      r1    1024   1      0.43
supermic    nfs      r1    1024   2      0.44
supermic    nfs      r1    1024   3      0.42
supermic    nfs      r1    1024   4      0.43
supermic    nfs      r1    4096   0      0.38
supermic    nfs      r1    4096   1      0.38
supermic    nfs      r1    4096   2      0.41
supermic    nfs      r1    4096   3      0.38
supermic    nfs      r1    4096   4      0.40
supermic    nfs      r1   16384   0      0.40
supermic    nfs      r1   16384   1      0.38
supermic    nfs      r1   16384   2      0.37
supermic    nfs      r1   16384   3      0.39
supermic    nfs      r1   16384   4      0.38
supermic    nfs      r2       4   0      9.92
supermic    nfs      r2       4   1      9.99
supermic    nfs      r2       4   2      9.67
supermic    nfs      r2       4   3     10.28
supermic    nfs      r2       4   4     10.39
supermic    nfs      r2      16   0      2.76
supermic    nfs      r2      16   1      3.01
supermic    nfs      r2      16   2      2.73
supermic    nfs      r2      16   3      2.99
supermic    nfs      r2      16   4      2.99
supermic    nfs      r2      64   0      0.90
supermic    nfs      r2      64   1      0.90
supermic    nfs      r2      64   2      0.88
supermic    nfs      r2      64   3      0.98
supermic    nfs      r2      64   4      0.93
supermic    nfs      r2     256   0      0.41
supermic    nfs      r2     256   1      0.37
supermic    nfs      r2     256   2      0.43
supermic    nfs      r2     256   3      0.39
supermic    nfs      r2     256   4      0.41
supermic    nfs      r2    1024   0      0.26
supermic    nfs      r2    1024   1      0.26
supermic    nfs      r2    1024   2      0.28
supermic    nfs      r2    1024   3      0.29
supermic    nfs      r2    1024   4      0.30
supermic    nfs      r2    4096   0      0.25
supermic    nfs      r2    4096   1      0.23
supermic    nfs      r2    4096   2      0.25
supermic    nfs      r2    4096   3      0.28
supermic    nfs      r2    4096   4      0.26
supermic    nfs      r2   16384   0      0.24
supermic    nfs      r2   16384   1      0.24
supermic    nfs      r2   16384   2      0.22
supermic    nfs      r2   16384   3      0.24
supermic    nfs      r2   16384   4      0.22
supermic    nfs      w0       4   0     23.61
supermic    nfs      w0       4   1     27.64
supermic    nfs      w0       4   2     23.60
supermic    nfs      w0       4   3     28.22
supermic    nfs      w0       4   4     24.81
supermic    nfs      w0      16   0      8.46
supermic    nfs      w0      16   1      7.81
supermic    nfs      w0      16   2      8.26
supermic    nfs      w0      16   3      8.11
supermic    nfs      w0      16   4      8.69
supermic    nfs      w0      64   0      3.23
supermic    nfs      w0      64   1      3.59
supermic    nfs      w0      64   2      3.30
supermic    nfs      w0      64   3      3.19
supermic    nfs      w0      64   4      3.23
supermic    nfs      w0     256   0      2.21
supermic    nfs      w0     256   1      2.18
supermic    nfs      w0     256   2      2.16
supermic    nfs      w0     256   3      2.14
supermic    nfs      w0     256   4      2.16
supermic    nfs      w0    1024   0      1.92
supermic    nfs      w0    1024   1      1.90
supermic    nfs      w0    1024   2      1.87
supermic    nfs      w0    1024   3      1.91
supermic    nfs      w0    1024   4      6.84
supermic    nfs      w0    4096   0      1.81
supermic    nfs      w0    4096   1      1.85
supermic    nfs      w0    4096   2      1.80
supermic    nfs      w0    4096   3      1.81
supermic    nfs      w0    4096   4      1.80
supermic    nfs      w0   16384   0      1.83
supermic    nfs      w0   16384   1      1.84
supermic    nfs      w0   16384   2      1.81
supermic    nfs      w0   16384   3      1.83
supermic    nfs      w0   16384   4      1.78
titan       local    r0       4   0     25.64
titan       local    r0       4   1     25.64
titan       local    r0       4   2     26.37
titan       local    r0       4   3     26.42
titan       local    r0       4   4     26.35
titan       local    r0      16   0      6.84
titan       local    r0      16   1      6.64
titan       local    r0      16   2      6.81
titan       local    r0      16   3      6.65
titan       local    r0      16   4      6.85
titan       local    r0      64   0      1.80
titan       local    r0      64   1      1.81
titan       local    r0      64   2      1.85
titan       local    r0      64   3      1.79
titan       local    r0      64   4      1.78
titan       local    r0     256   0      0.59
titan       local    r0     256   1      0.58
titan       local    r0     256   2      0.58
titan       local    r0     256   3      0.58
titan       local    r0     256   4      0.57
titan       local    r0    1024   0      0.29
titan       local    r0    1024   1      0.29
titan       local    r0    1024   2      0.28
titan       local    r0    1024   3      0.29
titan       local    r0    1024   4      0.29
titan       local    r0    4096   0      0.21
titan       local    r0    4096   1      0.21
titan       local    r0    4096   2      0.21
titan       local    r0    4096   3      0.21
titan       local    r0    4096   4      0.21
titan       local    r0   16384   0      0.20
titan       local    r0   16384   1      0.23
titan       local    r0   16384   2      0.20
titan       local    r0   16384   3      0.20
titan       local    r0   16384   4      0.20
titan       local    r1       4   0     25.64
titan       local    r1       4   1     25.74
titan       local    r1       4   2     25.59
titan       local    r1       4   3     25.58
titan       local    r1       4   4     26.46
titan       local    r1      16   0      7.10
titan       local    r1      16   1      6.65
titan       local    r1      16   2      6.63
titan       local    r1      16   3      6.82
titan       local    r1      16   4      6.80
titan       local    r1      64   0      1.80
titan       local    r1      64   1      1.80
titan       local    r1      64   2      1.78
titan       local    r1      64   3      1.79
titan       local    r1      64   4      1.85
titan       local    r1     256   0      0.57
titan       local    r1     256   1      0.58
titan       local    r1     256   2      0.59
titan       local    r1     256   3      0.57
titan       local    r1     256   4      0.58
titan       local    r1    1024   0      0.29
titan       local    r1    1024   1      0.29
titan       local    r1    1024   2      0.28
titan       local    r1    1024   3      0.28
titan       local    r1    1024   4      0.29
titan       local    r1    4096   0      0.21
titan       local    r1    4096   1      0.21
titan       local    r1    4096   2      0.21
titan       local    r1    4096   3      0.21
titan       local    r1    4096   4      0.21
titan       local    r1   16384   0      0.19
titan       local    r1   16384   1      0.19
titan       local    r1   16384   2      0.20
titan       local    r1   16384   3      0.19
titan       local    r1   16384   4      0.19
titan       local    r2       4   0     26.39
titan       local    r2       4   1     26.31
titan       local    r2       4   2     26.33
titan       local    r2       4   3     26.33
titan       local    r2       4   4     26.40
titan       local    r2      16   0      6.64
titan       local    r2      16   1      6.85
titan       local    r2      16   2      6.83
titan       local    r2      16   3      6.85
titan       local    r2      16   4      6.82
titan       local    r2      64   0      1.85
titan       local    r2      64   1      1.79
titan       local    r2      64   2      1.80
titan       local    r2      64   3      1.78
titan       local    r2      64   4      1.79
titan       local    r2     256   0      0.58
titan       local    r2     256   1      0.58
titan       local    r2     256   2      0.58
titan       local    r2     256   3      0.58
titan       local    r2     256   4      0.59
titan       local    r2    1024   0      0.29
titan       local    r2    1024   1      0.29
titan       local    r2    1024   2      0.29
titan       local    r2    1024   3      0.29
titan       local    r2    1024   4      0.29
titan       local    r2    4096   0      0.21
titan       local    r2    4096   1      0.21
titan       local    r2    4096   2      0.21
titan       local    r2    4096   3      0.22
titan       local    r2    4096   4      0.21
titan       local    r2   16384   0      0.20
titan       local    r2   16384   1      0.20
titan       local    r2   16384   2      0.20
titan       local    r2   16384   3      0.19
titan       local    r2   16384   4      0.19
titan       local    w0       4   0     39.55
titan       local    w0       4   1     40.13
titan       local    w0       4   2     40.90
titan       local    w0       4   3     40.62
titan       local    w0       4   4     40.41
titan       local    w0      16   0     11.12
titan       local    w0      16   1     10.58
titan       local    w0      16   2     10.48
titan       local    w0      16   3     10.55
titan       local    w0      16   4     10.54
titan       local    w0      64   0      2.86
titan       local    w0      64   1      2.91
titan       local    w0      64   2      2.83
titan       local    w0      64   3      2.90
titan       local    w0      64   4      2.89
titan       local    w0     256   0      0.94
titan       local    w0     256   1      0.95
titan       local    w0     256   2      0.93
titan       local    w0     256   3      0.94
titan       local    w0     256   4      0.94
titan       local    w0    1024   0      0.46
titan       local    w0    1024   1      0.45
titan       local    w0    1024   2      0.44
titan       local    w0    1024   3      0.45
titan       local    w0    1024   4      0.45
titan       local    w0    4096   0      0.31
titan       local    w0    4096   1      0.30
titan       local    w0    4096   2      0.31
titan       local    w0    4096   3      0.31
titan       local    w0    4096   4      0.31
titan       local    w0   16384   0      0.28
titan       local    w0   16384   1      0.31
titan       local    w0   16384   2      0.27
titan       local    w0   16384   3      0.27
titan       local    w0   16384   4      0.27
titan       lustre   r0       4   0    641.31
titan       lustre   r0       4   1    634.72
titan       lustre   r0       4   2    645.11
titan       lustre   r0       4   3    642.98
titan       lustre   r0       4   4    639.48
titan       lustre   r0      16   0    160.12
titan       lustre   r0      16   1    160.60
titan       lustre   r0      16   2    159.21
titan       lustre   r0      16   3    159.88
titan       lustre   r0      16   4    160.15
titan       lustre   r0      64   0     40.38
titan       lustre   r0      64   1     39.89
titan       lustre   r0      64   2     39.89
titan       lustre   r0      64   3     39.92
titan       lustre   r0      64   4     39.91
titan       lustre   r0     256   0     10.24
titan       lustre   r0     256   1     10.24
titan       lustre   r0     256   2     10.26
titan       lustre   r0     256   3     10.21
titan       lustre   r0     256   4     10.22
titan       lustre   r0    1024   0      2.74
titan       lustre   r0    1024   1      2.75
titan       lustre   r0    1024   2      2.76
titan       lustre   r0    1024   3      2.75
titan       lustre   r0    1024   4      2.74
titan       lustre   r0    4096   0      0.87
titan       lustre   r0    4096   1      0.87
titan       lustre   r0    4096   2      0.87
titan       lustre   r0    4096   3      0.87
titan       lustre   r0    4096   4      0.87
titan       lustre   r0   16384   0      0.40
titan       lustre   r0   16384   1      0.40
titan       lustre   r0   16384   2      0.40
titan       lustre   r0   16384   3      0.40
titan       lustre   r0   16384   4      0.39
titan       lustre   r1       4   0    637.22
titan       lustre   r1       4   1    634.99
titan       lustre   r1       4   2    639.76
titan       lustre   r1       4   3    639.80
titan       lustre   r1       4   4    637.83
titan       lustre   r1      16   0    159.99
titan       lustre   r1      16   1    159.06
titan       lustre   r1      16   2    159.52
titan       lustre   r1      16   3    160.34
titan       lustre   r1      16   4    159.41
titan       lustre   r1      64   0     40.66
titan       lustre   r1      64   1     40.29
titan       lustre   r1      64   2     40.14
titan       lustre   r1      64   3     40.42
titan       lustre   r1      64   4     40.26
titan       lustre   r1     256   0     10.31
titan       lustre   r1     256   1     10.29
titan       lustre   r1     256   2     10.31
titan       lustre   r1     256   3     10.25
titan       lustre   r1     256   4     10.29
titan       lustre   r1    1024   0      2.75
titan       lustre   r1    1024   1      2.74
titan       lustre   r1    1024   2      2.76
titan       lustre   r1    1024   3      2.75
titan       lustre   r1    1024   4      2.74
titan       lustre   r1    4096   0      0.86
titan       lustre   r1    4096   1      0.86
titan       lustre   r1    4096   2      0.86
titan       lustre   r1    4096   3      0.86
titan       lustre   r1    4096   4      0.86
titan       lustre   r1   16384   0      0.38
titan       lustre   r1   16384   1      0.38
titan       lustre   r1   16384   2      0.38
titan       lustre   r1   16384   3      0.38
titan       lustre   r1   16384   4      0.38
titan       lustre   r2       4   0    636.72
titan       lustre   r2       4   1    642.14
titan       lustre   r2       4   2    640.38
titan       lustre   r2       4   3    648.46
titan       lustre   r2       4   4    637.24
titan       lustre   r2      16   0    158.74
titan       lustre   r2      16   1    165.77
titan       lustre   r2      16   2    158.97
titan       lustre   r2      16   3    158.87
titan       lustre   r2      16   4    160.26
titan       lustre   r2      64   0     40.25
titan       lustre   r2      64   1     40.29
titan       lustre   r2      64   2     40.21
titan       lustre   r2      64   3     40.07
titan       lustre   r2      64   4     40.32
titan       lustre   r2     256   0     10.29
titan       lustre   r2     256   1     10.28
titan       lustre   r2     256   2     10.28
titan       lustre   r2     256   3     10.29
titan       lustre   r2     256   4     10.24
titan       lustre   r2    1024   0      2.74
titan       lustre   r2    1024   1      2.75
titan       lustre   r2    1024   2      2.74
titan       lustre   r2    1024   3      2.77
titan       lustre   r2    1024   4      2.74
titan       lustre   r2    4096   0      0.86
titan       lustre   r2    4096   1      0.86
titan       lustre   r2    4096   2      0.86
titan       lustre   r2    4096   3      0.85
titan       lustre   r2    4096   4      0.86
titan       lustre   r2   16384   0      0.38
titan       lustre   r2   16384   1      0.38
titan       lustre   r2   16384   2      0.38
titan       lustre   r2   16384   3      0.38
titan       lustre   r2   16384   4      0.38
titan       lustre   w0       4   0    772.32
titan       lustre   w0       4   1    772.40
titan       lustre   w0       4   2    781.39
titan       lustre   w0       4   3    778.93
titan       lustre   w0       4   4    779.93
titan       lustre   w0      16   0    195.61
titan       lustre   w0      16   1    195.58
titan       lustre   w0      16   2    206.04
titan       lustre   w0      16   3    196.24
titan       lustre   w0      16   4    196.75
titan       lustre   w0      64   0     50.13
titan       lustre   w0      64   1     54.58
titan       lustre   w0      64   2     49.94
titan       lustre   w0      64   3     50.23
titan       lustre   w0      64   4     50.46
titan       lustre   w0     256   0     13.70
titan       lustre   w0     256   1     13.70
titan       lustre   w0     256   2     13.70
titan       lustre   w0     256   3     13.62
titan       lustre   w0     256   4     13.62
titan       lustre   w0    1024   0      3.70
titan       lustre   w0    1024   1      3.69
titan       lustre   w0    1024   2      3.70
titan       lustre   w0    1024   3      3.72
titan       lustre   w0    1024   4      3.70
titan       lustre   w0    4096   0      1.36
titan       lustre   w0    4096   1      1.37
titan       lustre   w0    4096   2      1.37
titan       lustre   w0    4096   3      1.37
titan       lustre   w0    4096   4      1.36
titan       lustre   w0   16384   0      0.76
titan       lustre   w0   16384   1      0.75
titan       lustre   w0   16384   2      0.75
titan       lustre   w0   16384   3      0.75
titan       lustre   w0   16384   4      0.75
