supermuc    mpi     8   2      9.24
supermuc    mpi     8   3      8.43
supermuc    mpi     8   4     10.14
supermuc    mpi     8   5     12.65
supermuc    mpi     8   6     16.35
supermuc    mpi     8   7      8.93
supermuc    mpi     8   8     15.33
supermuc    mpi     8   9     14.70
supermuc    mpi     9   0     16.82
supermuc    mpi     9   1     16.46
supermuc    mpi     9   2     27.94
supermuc    mpi     9   3     27.66
supermuc    mpi     9   4     31.02
supermuc    mpi     9   5     16.41
supermuc    mpi     9   6     15.69
supermuc    mpi     9   7     17.27
supermuc    mpi     9   8     16.85
supermuc    mpi     9   9     23.41
supermuc    mpi    10   0     16.91
supermuc    mpi    10   1     13.71
supermuc    mpi    10   2     13.67
supermuc    mpi    10   3     16.53
supermuc    mpi    10   4     16.27
supermuc    mpi    10   5     16.20
supermuc    mpi    10   6     18.40
supermuc    mpi    10   7     17.98
supermuc    mpi    10   8      7.88
supermuc    mpi    10   9      7.98
supermuc    mpi    11   0      8.46
supermuc    mpi    11   1      9.54
supermuc    mpi    11   2      7.23
supermuc    mpi    11   3      7.86
supermuc    mpi    11   4      8.66
supermuc    mpi    11   5      8.14
supermuc    mpi    11   6      8.89
supermuc    mpi    11   7      6.81
supermuc    mpi    11   8     24.13
supermuc    mpi    11   9     10.02
supermuc    mpi    12   0      8.62
supermuc    mpi    12   1      9.43
supermuc    mpi    12   2     10.31
supermuc    mpi    12   3      7.12
supermuc    mpi    12   4      7.88
supermuc    mpi    12   5      7.38
supermuc    mpi    12   6      7.28
supermuc    mpi    12   7      6.82
supermuc    mpi    12   8      7.75
supermuc    mpi    12   9      9.56
supermuc    mpi    13   0      8.51
supermuc    mpi    13   1     10.28
supermuc    mpi    13   2      8.16
supermuc    mpi    13   3      8.08
supermuc    mpi    13   4      8.29
supermuc    mpi    13   5      6.83
supermuc    mpi    13   6      8.38
supermuc    mpi    13   7      9.32
supermuc    mpi    13   8     11.19
supermuc    mpi    13   9      8.90
supermuc    mpi    14   0      9.21
supermuc    mpi    14   1      7.00
supermuc    mpi    14   2      7.93
supermuc    mpi    14   3      7.99
supermuc    mpi    14   4      7.70
supermuc    mpi    14   5      7.76
supermuc    mpi    14   6      7.92
supermuc    mpi    14   7      8.36
supermuc    mpi    14   8      8.42
supermuc    mpi    14   9      7.89
supermuc    mpi    15   0      9.54
supermuc    mpi    15   1      8.72
supermuc    mpi    15   2      8.73
supermuc    mpi    15   3      8.40
supermuc    mpi    15   4      7.93
supermuc    mpi    15   5      8.35
supermuc    mpi    15   6      9.54
supermuc    mpi    15   7      7.78
supermuc    mpi    15   8      6.94
supermuc    mpi    15   9      9.60
supermuc    mpi    16   0      9.61
supermuc    mpi    16   1      9.02
supermuc    mpi    16   2      7.06
supermuc    mpi    16   3      7.74
supermuc    mpi    16   4      7.37
supermuc    mpi    16   5      7.94
supermuc    mpi    16   6      9.43
supermuc    mpi    16   7      8.59
supermuc    mpi    16   8      9.00
supermuc    mpi    16   9      9.15
supermuc    mpi    17   0      8.91
supermuc    mpi    17   1      8.41
supermuc    mpi    17   2      7.87
supermuc    mpi    17   3      9.41
supermuc    mpi    17   4      7.11
supermuc    mpi    17   5      8.16
supermuc    mpi    17   6      8.03
supermuc    mpi    17   7      7.60
supermuc    mpi    17   8      7.35
supermuc    mpi    17   9      8.42
supermuc    mpi    18   0      7.66
supermuc    mpi    18   1      8.02
supermuc    mpi    18   2     10.80
supermuc    mpi    18   3      8.15
supermuc    mpi    18   4      7.15
supermuc    mpi    18   5      8.27
supermuc    mpi    18   6      8.64
supermuc    mpi    18   7      8.43
supermuc    mpi    18   8      7.49
supermuc    mpi    18   9      7.46
supermuc    mpi    19   0      8.56
supermuc    mpi    19   1      8.70
supermuc    mpi    19   2      9.07
supermuc    mpi    19   3      8.94
supermuc    mpi    19   4      9.39
supermuc    mpi    19   5      7.47
supermuc    mpi    19   6      9.14
supermuc    mpi    19   7     10.22
supermuc    mpi    19   8      7.54
supermuc    mpi    19   9      7.89
supermuc    mpi    20   0      7.30
supermuc    mpi    20   1      7.76
supermuc    mpi    20   2      8.82
supermuc    mpi    20   3      7.15
supermuc    mpi    20   4      8.00
supermuc    mpi    20   5      9.02
supermuc    mpi    20   6      8.48
supermuc    mpi    20   7      8.28
supermuc    mpi    20   8      7.55
supermuc    mpi    20   9      8.69
supermuc    omp     1   0    180.49
supermuc    omp     1   1    135.77
supermuc    omp     1   2    148.17
supermuc    omp     1   3    176.45
supermuc    omp     1   4    129.79
supermuc    omp     1   5    140.35
supermuc    omp     1   6    186.01
supermuc    omp     1   7    186.98
supermuc    omp     1   8    186.80
supermuc    omp     1   9    188.96
supermuc    omp     2   0     44.92
supermuc    omp     2   1     87.71
supermuc    omp     2   2     88.41
supermuc    omp     2   3     76.78
supermuc    omp     2   4     86.83
supermuc    omp     2   5     48.69
supermuc    omp     2   6     68.65
supermuc    omp     2   7     87.19
supermuc    omp     2   8     86.24
supermuc    omp     2   9     48.00
supermuc    omp     3   0     60.79
supermuc    omp     3   1     57.38
supermuc    omp     3   2     54.23
supermuc    omp     3   3     55.70
supermuc    omp     3   4     55.34
supermuc    omp     3   5     60.02
supermuc    omp     3   6     53.86
supermuc    omp     3   7     57.36
supermuc    omp     3   8     45.69
supermuc    omp     3   9     46.89
supermuc    omp     4   0     45.59
supermuc    omp     4   1     50.46
supermuc    omp     4   2     52.13
supermuc    omp     4   3     48.53
supermuc    omp     4   4     48.54
supermuc    omp     4   5     48.55
supermuc    omp     4   6     48.50
supermuc    omp     4   7     48.52
supermuc    omp     4   8     52.93
supermuc    omp     4   9     65.84
supermuc    omp     5   0     52.15
supermuc    omp     5   1     55.71
supermuc    omp     5   2     41.53
supermuc    omp     5   3     41.93
supermuc    omp     5   4     41.92
supermuc    omp     5   5     42.22
supermuc    omp     5   6     42.55
supermuc    omp     5   7     42.34
supermuc    omp     5   8     42.39
supermuc    omp     5   9     42.47
supermuc    omp     6   0     50.91
supermuc    omp     6   1     40.57
supermuc    omp     6   2     40.65
supermuc    omp     6   3     40.66
supermuc    omp     6   4     40.57
supermuc    omp     6   5     40.57
supermuc    omp     6   6     40.57
supermuc    omp     6   7     40.69
supermuc    omp     6   8     40.71
supermuc    omp     6   9     40.45
supermuc    omp     7   0     46.41
supermuc    omp     7   1     40.70
supermuc    omp     7   2     40.65
supermuc    omp     7   3     39.44
supermuc    omp     7   4     39.52
supermuc    omp     7   5     39.40
supermuc    omp     7   6     39.40
supermuc    omp     7   7     39.59
supermuc    omp     7   8     39.70
supermuc    omp     7   9     43.10
supermuc    omp     8   0     40.72
supermuc    omp     8   1     42.78
supermuc    omp     8   2     39.28
supermuc    omp     8   3     39.74
supermuc    omp     8   4     48.52
supermuc    omp     8   5     48.50
supermuc    omp     8   6     41.01
supermuc    omp     8   7     39.55
supermuc    omp     8   8     39.48
supermuc    omp     8   9     39.11
supermuc    omp     9   0     39.11
supermuc    omp     9   1     39.45
supermuc    omp     9   2     39.43
supermuc    omp     9   3     39.46
supermuc    omp     9   4     38.96
supermuc    omp     9   5     66.26
supermuc    omp     9   6     39.53
supermuc    omp     9   7     39.52
supermuc    omp     9   8     39.46
supermuc    omp     9   9     39.46
supermuc    omp    10   0     41.76
supermuc    omp    10   1     38.35
supermuc    omp    10   2     38.92
supermuc    omp    10   3     38.36
supermuc    omp    10   4     39.67
supermuc    omp    10   5     39.34
supermuc    omp    10   6     39.36
supermuc    omp    10   7     39.30
supermuc    omp    10   8     39.17
supermuc    omp    10   9     39.62
supermuc    omp    11   0     38.33
supermuc    omp    11   1     38.29
supermuc    omp    11   2     38.31
supermuc    omp    11   3     38.30
supermuc    omp    11   4     38.35
supermuc    omp    11   5     38.31
supermuc    omp    11   6     39.01
supermuc    omp    11   7     38.26
supermuc    omp    11   8     38.39
supermuc    omp    11   9     38.35
supermuc    omp    12   0     38.33
supermuc    omp    12   1     38.30
supermuc    omp    12   2     38.26
supermuc    omp    12   3     48.55
supermuc    omp    12   4     38.30
supermuc    omp    12   5     38.32
supermuc    omp    12   6     38.35
supermuc    omp    12   7     38.37
supermuc    omp    12   8     38.24
supermuc    omp    12   9     38.43
supermuc    omp    13   0     38.33
supermuc    omp    13   1     38.38
supermuc    omp    13   2     38.37
supermuc    omp    13   3     38.31
supermuc    omp    13   4     38.44
supermuc    omp    13   5     38.36
supermuc    omp    13   6     38.42
supermuc    omp    13   7     38.30
supermuc    omp    13   8     38.33
supermuc    omp    13   9     38.38
supermuc    omp    14   0     38.38
supermuc    omp    14   1     38.34
supermuc    omp    14   2     38.34
supermuc    omp    14   3     38.34
supermuc    omp    14   4     38.33
supermuc    omp    14   5     38.30
supermuc    omp    14   6     38.36
supermuc    omp    14   7     39.29
supermuc    omp    14   8     38.44
supermuc    omp    14   9     38.35
supermuc    omp    15   0     38.32
supermuc    omp    15   1     38.30
supermuc    omp    15   2     48.55
supermuc    omp    15   3     38.31
supermuc    omp    15   4     38.34
supermuc    omp    15   5     38.32
supermuc    omp    15   6     38.35
supermuc    omp    15   7     38.42
supermuc    omp    15   8     38.41
supermuc    omp    15   9     38.35
supermuc    omp    16   0     38.33
supermuc    omp    16   1     38.34
supermuc    omp    16   2     38.35
supermuc    omp    16   3     38.33
supermuc    omp    16   4     38.29
supermuc    omp    16   5     38.34
supermuc    omp    16   6     38.32
supermuc    omp    16   7     38.30
supermuc    omp    16   8     38.35
supermuc    omp    16   9     38.36
supermuc    omp    17   0     39.34
supermuc    omp    17   1     38.38
supermuc    omp    17   2     48.55
supermuc    omp    17   3     38.37
supermuc    omp    17   4     38.31
supermuc    omp    17   5     38.37
supermuc    omp    17   6     38.36
supermuc    omp    17   7     38.34
supermuc    omp    17   8     38.33
supermuc    omp    17   9     38.41
supermuc    omp    18   0     38.24
supermuc    omp    18   1     38.35
supermuc    omp    18   2     38.34
supermuc    omp    18   3     38.32
supermuc    omp    18   4     38.38
supermuc    omp    18   5     38.39
supermuc    omp    18   6     38.37
supermuc    omp    18   7     38.37
supermuc    omp    18   8     38.43
supermuc    omp    18   9     38.36
supermuc    omp    19   0     38.35
supermuc    omp    19   1     48.56
supermuc    omp    19   2     39.40
supermuc    omp    19   3     38.42
supermuc    omp    19   4     38.38
supermuc    omp    19   5     38.35
supermuc    omp    19   6     38.30
supermuc    omp    19   7     38.30
supermuc    omp    19   8     38.32
supermuc    omp    19   9     38.39
supermuc    omp    20   0     38.30
supermuc    omp    20   1     38.36
supermuc    omp    20   2     38.25
supermuc    omp    20   3     38.39
supermuc    omp    20   4     38.26
supermuc    omp    20   5     38.32
supermuc    omp    20   6     38.31
supermuc    omp    20   7     38.32
supermuc    omp    20   8     38.28
supermuc    omp    20   9     38.32
titan       mpi     1   0    231.14
titan       mpi     1   1    231.23
titan       mpi     1   2    230.21
titan       mpi     1   3    231.17
titan       mpi     1   4    231.19
titan       mpi     1   5    231.22
titan       mpi     1   6    230.28
titan       mpi     1   7    227.31
titan       mpi     1   8    231.15
titan       mpi     1   9    230.29
titan       mpi     2   0    189.51
titan       mpi     2   1    193.04
titan       mpi     2   2    195.59
titan       mpi     2   3    203.82
titan       mpi     2   4    190.89
titan       mpi     2   5    195.18
titan       mpi     2   6    189.36
titan       mpi     2   7    190.55
titan       mpi     2   8    185.88
titan       mpi     2   9    193.74
titan       mpi     3   0    137.92
titan       mpi     3   1    137.94
titan       mpi     3   2    137.69
titan       mpi     3   3    137.73
titan       mpi     3   4    137.38
titan       mpi     3   5    140.14
titan       mpi     3   6    136.73
titan       mpi     3   7    137.69
titan       mpi     3   8    137.36
titan       mpi     3   9    135.52
titan       mpi     4   0    130.68
titan       mpi     4   1    131.70
titan       mpi     4   2    131.91
titan       mpi     4   3    131.42
titan       mpi     4   4    131.43
titan       mpi     4   5    131.34
titan       mpi     4   6    131.50
titan       mpi     4   7    130.89
titan       mpi     4   8    131.80
titan       mpi     4   9    131.94
titan       mpi     5   0    108.83
titan       mpi     5   1    108.34
titan       mpi     5   2    107.75
titan       mpi     5   3    107.60
titan       mpi     5   4    107.66
titan       mpi     5   5    108.24
titan       mpi     5   6    107.78
titan       mpi     5   7    108.65
titan       mpi     5   8    107.55
titan       mpi     5   9    108.53
titan       mpi     6   0    111.68
titan       mpi     6   1    111.43
titan       mpi     6   2    111.64
titan       mpi     6   3    111.88
titan       mpi     6   4    111.56
titan       mpi     6   5    111.44
titan       mpi     6   6    111.64
titan       mpi     6   7    111.83
titan       mpi     6   8    111.82
titan       mpi     6   9    111.86
titan       mpi     7   0     98.25
titan       mpi     7   1     97.96
titan       mpi     7   2     98.12
titan       mpi     7   3     99.44
titan       mpi     7   4     98.49
titan       mpi     7   5     99.15
titan       mpi     7   6     97.80
titan       mpi     7   7     98.64
titan       mpi     7   8     98.23
titan       mpi     7   9     98.41
titan       mpi     8   0    106.26
titan       mpi     8   1    106.45
titan       mpi     8   2    106.47
titan       mpi     8   3    106.33
titan       mpi     8   4    106.89
titan       mpi     8   5    106.49
titan       mpi     8   6    106.23
titan       mpi     8   7    106.33
titan       mpi     8   8    106.53
titan       mpi     8   9    106.44
titan       mpi     9   0     94.43
titan       mpi     9   1     94.86
titan       mpi     9   2     94.78
titan       mpi     9   3     94.76
titan       mpi     9   4     94.50
titan       mpi     9   5     94.59
titan       mpi     9   6     94.66
titan       mpi     9   7     94.60
titan       mpi     9   8     94.90
titan       mpi     9   9     94.80
titan       mpi    10   0     85.41
titan       mpi    10   1     85.55
titan       mpi    10   2     85.39
titan       mpi    10   3     85.19
titan       mpi    10   4     85.26
titan       mpi    10   5     85.42
titan       mpi    10   6     85.57
titan       mpi    10   7     85.06
titan       mpi    10   8     85.43
titan       mpi    10   9     85.15
titan       mpi    11   0     77.73
titan       mpi    11   1     77.40
titan       mpi    11   2     77.65
titan       mpi    11   3     77.49
titan       mpi    11   4     77.29
titan       mpi    11   5     77.55
titan       mpi    11   6     77.37
titan       mpi    11   7     77.49
titan       mpi    11   8     77.62
titan       mpi    11   9     77.28
titan       mpi    12   0     71.27
titan       mpi    12   1     71.14
titan       mpi    12   2     71.22
titan       mpi    12   3     71.21
titan       mpi    12   4     70.78
titan       mpi    12   5     71.04
titan       mpi    12   6     70.92
titan       mpi    12   7     71.05
titan       mpi    12   8     71.13
titan       mpi    12   9     70.89
titan       mpi    13   0     65.70
titan       mpi    13   1     65.61
titan       mpi    13   2     65.65
titan       mpi    13   3     65.69
titan       mpi    13   4     65.72
titan       mpi    13   5     65.54
titan       mpi    13   6     65.75
titan       mpi    13   7     65.50
titan       mpi    13   8     65.74
titan       mpi    13   9     65.44
titan       mpi    14   0     60.80
titan       mpi    14   1     60.90
titan       mpi    14   2     60.91
titan       mpi    14   3     60.92
titan       mpi    14   4     61.06
titan       mpi    14   5     60.93
titan       mpi    14   6     60.98
titan       mpi    14   7     60.88
titan       mpi    14   8     61.09
titan       mpi    14   9     60.83
titan       mpi    15   0     57.07
titan       mpi    15   1     56.87
titan       mpi    15   2     57.04
titan       mpi    15   3     56.82
titan       mpi    15   4     56.90
titan       mpi    15   5     56.73
titan       mpi    15   6     56.76
titan       mpi    15   7     57.03
titan       mpi    15   8     57.05
titan       mpi    15   9     56.86
titan       mpi    16   0     53.26
titan       mpi    16   1     53.46
titan       mpi    16   2     53.22
titan       mpi    16   3     53.32
titan       mpi    16   4     53.33
titan       mpi    16   5     53.24
titan       mpi    16   6     53.29
titan       mpi    16   7     53.09
titan       mpi    16   8     53.43
titan       mpi    16   9     53.39
titan       omp     1   0    230.28
titan       omp     1   1    231.24
titan       omp     1   2    231.15
titan       omp     1   3    231.14
titan       omp     1   4    230.23
titan       omp     1   5    231.11
titan       omp     1   6    231.20
titan       omp     1   7    231.12
titan       omp     1   8    231.11
titan       omp     1   9    230.21
titan       omp     2   0    227.00
titan       omp     2   1    229.86
titan       omp     2   2    226.99
titan       omp     2   3    227.10
titan       omp     2   4    230.32
titan       omp     2   5    229.90
titan       omp     2   6    226.09
titan       omp     2   7    229.85
titan       omp     2   8    230.48
titan       omp     2   9    230.50
titan       omp     3   0     86.35
titan       omp     3   1     86.55
titan       omp     3   2     86.55
titan       omp     3   3     86.55
titan       omp     3   4     86.52
titan       omp     3   5     86.56
titan       omp     3   6     86.37
titan       omp     3   7     86.40
titan       omp     3   8     86.56
titan       omp     3   9     86.57
titan       omp     4   0     87.85
titan       omp     4   1     87.32
titan       omp     4   2     88.13
titan       omp     4   3     87.74
titan       omp     4   4     85.55
titan       omp     4   5     87.78
titan       omp     4   6     88.00
titan       omp     4   7     87.74
titan       omp     4   8     87.80
titan       omp     4   9     87.91
titan       omp     5   0     70.47
titan       omp     5   1     70.32
titan       omp     5   2     70.89
titan       omp     5   3     70.73
titan       omp     5   4     70.17
titan       omp     5   5     70.34
titan       omp     5   6     70.42
titan       omp     5   7     70.45
titan       omp     5   8     70.21
titan       omp     5   9     70.08
titan       omp     6   0     55.74
titan       omp     6   1     55.68
titan       omp     6   2     55.83
titan       omp     6   3     55.82
titan       omp     6   4     55.86
titan       omp     6   5     55.72
titan       omp     6   6     55.71
titan       omp     6   7     55.76
titan       omp     6   8     55.76
titan       omp     6   9     55.75
titan       omp     7   0     46.79
titan       omp     7   1     46.70
titan       omp     7   2     46.76
titan       omp     7   3     46.74
titan       omp     7   4     46.73
titan       omp     7   5     46.74
titan       omp     7   6     46.74
titan       omp     7   7     46.81
titan       omp     7   8     46.70
titan       omp     7   9     46.77
titan       omp     8   0     42.59
titan       omp     8   1     42.41
titan       omp     8   2     42.57
titan       omp     8   3     42.77
titan       omp     8   4     42.64
titan       omp     8   5     42.25
titan       omp     8   6     42.29
titan       omp     8   7     42.28
titan       omp     8   8     42.29
titan       omp     8   9     42.28
titan       omp     9   0     36.26
titan       omp     9   1     36.15
titan       omp     9   2     36.15
titan       omp     9   3     36.11
titan       omp     9   4     36.19
titan       omp     9   5     36.63
titan       omp     9   6     36.22
titan       omp     9   7     36.51
titan       omp     9   8     36.17
titan       omp     9   9     36.16
titan       omp    10   0     33.93
titan       omp    10   1     33.36
titan       omp    10   2     33.12
titan       omp    10   3     34.39
titan       omp    10   4     32.92
titan       omp    10   5     33.30
titan       omp    10   6     33.18
titan       omp    10   7     33.17
titan       omp    10   8     33.11
titan       omp    10   9     33.11
titan       omp    11   0     29.65
titan       omp    11   1     29.19
titan       omp    11   2     29.21
titan       omp    11   3     29.39
titan       omp    11   4     29.17
titan       omp    11   5     29.19
titan       omp    11   6     29.44
titan       omp    11   7     29.19
titan       omp    11   8     29.21
titan       omp    11   9     29.49
titan       omp    12   0     27.13
titan       omp    12   1     27.24
titan       omp    12   2     27.19
titan       omp    12   3     27.14
titan       omp    12   4     27.39
titan       omp    12   5     27.11
titan       omp    12   6     27.15
titan       omp    12   7     27.15
titan       omp    12   8     27.15
titan       omp    12   9     27.15
titan       omp    13   0     24.56
titan       omp    13   1     24.92
titan       omp    13   2     24.52
titan       omp    13   3     24.53
titan       omp    13   4     24.57
titan       omp    13   5     24.57
titan       omp    13   6     24.85
titan       omp    13   7     24.52
titan       omp    13   8     24.60
titan       omp    13   9     24.57
titan       omp    14   0     23.06
titan       omp    14   1     23.26
titan       omp    14   2     23.39
titan       omp    14   3     23.12
titan       omp    14   4     23.30
titan       omp    14   5     23.09
titan       omp    14   6     23.28
titan       omp    14   7     23.90
titan       omp    14   8     23.07
titan       omp    14   9     23.10
titan       omp    15   0     21.21
titan       omp    15   1     21.22
titan       omp    15   2     21.40
titan       omp    15   3     21.26
titan       omp    15   4     21.23
titan       omp    15   5     21.43
titan       omp    15   6     21.24
titan       omp    15   7     21.45
titan       omp    15   8     21.21
titan       omp    15   9     21.21
titan       omp    16   0     20.37
titan       omp    16   1     20.12
titan       omp    16   2     20.12
titan       omp    16   3     20.29
titan       omp    16   4     20.12
titan       omp    16   5     20.38
titan       omp    16   6     20.24
titan       omp    16   7     20.24
titan       omp    16   8     20.38
titan       omp    16   9     20.32
